long,lat,Total Stops,Total Citations,Total Accidents,Total Injuries,Total Fatalities,geometry,Stops per Accident,Accidents per Stops,Stops per Injury,Stops per Fatality,Normalized Total Accidents,Normalized Accidents per Stops,Normalized Total Citations,Normalized Total Fatalities,Normalized Total Injuries,Normalized Stops per Accident,Normalized Stops per Injury,Normalized Total Stops,Normalized Stops per Fatality,Accidents per Stop,Injuries per Stop,Fatalities per Stop,Normalized Normalized Total Citations,Normalized Injuries per Stop,Normalized Normalized Total Injuries,Normalized Fatalities per Stop,Normalized Normalized Total Fatalities,Normalized Normalized Stops per Fatality,Normalized Normalized Stops per Accident,Normalized Normalized Total Stops,Normalized Normalized Accidents per Stops,Normalized Normalized Total Accidents,Normalized Accidents per Stop,Normalized Normalized Stops per Injury
-77.265,39.2,1027,321,5,0,0,POINT (-77.265 39.2),205.4,0.004868549172346641,0.0,0.0,-0.17988271165160954,-0.5818566163257683,0.22993536764923408,-0.2042646668926003,-0.242591277733204,1.6217531344047098,-0.43758938610292986,0.16572801665681028,-0.17042508492675504,0.004868549172346641,0.0,0.0,0.2299353676492341,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,1.6217531344047098,0.16572801665681025,-0.5818566163257685,-0.17988271165160954,-0.5818566163257683,-0.4375893861029298
-77.265,39.205,71,31,0,0,0,POINT (-77.265 39.205),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.3097537047117282,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.4354849407025086,-0.17042508492675504,0.0,0.0,0.0,-0.30975370471172825,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.4354849407025086,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-77.265,39.22,34,11,2,0,0,POINT (-77.265 39.22),17.0,0.058823529411764705,0.0,0.0,-0.2114987455449578,0.26054784175922496,-0.3469736407366222,-0.2042646668926003,-0.242591277733204,-0.36204430838590107,-0.43758938610292986,-0.45875364302708477,-0.17042508492675504,0.058823529411764705,0.0,0.0,-0.34697364073662224,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.36204430838590107,-0.45875364302708477,0.260547841759225,-0.2114987455449578,0.26054784175922496,-0.4375893861029298
-77.265,39.225,103,5,13,6,0,POINT (-77.265 39.225),7.923076923076923,0.1262135922330097,17.166666666666668,0.0,-0.09557328793601425,1.3127155767734275,-0.35813962154409035,-0.2042646668926003,-0.06719270431994667,-0.45762167987426133,-0.3666977398323723,-0.4153606576109833,-0.17042508492675504,0.1262135922330097,0.05825242718446602,0.0,-0.3581396215440904,1.0729909511796916,-0.06719270431994669,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.45762167987426133,-0.4153606576109833,1.3127155767734278,-0.09557328793601426,1.3127155767734275,-0.36669773983237225
-77.265,39.23,495,15,6,5,0,POINT (-77.265 39.23),82.5,0.012121212121212121,99.0,0.0,-0.16934403368716014,-0.46862007033870173,-0.3395296535316434,-0.2042646668926003,-0.09642579988882288,0.3276517240068006,-0.028757950329035047,-0.16883818973979814,-0.17042508492675504,0.012121212121212121,0.010101010101010102,0.0,-0.33952965353164344,-0.16197376266138022,-0.0964257998888229,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.3276517240068006,-0.16883818973979817,-0.4686200703387018,-0.16934403368716014,-0.46862007033870173,-0.02875795032903502
-77.265,39.24,59,20,28,5,0,POINT (-77.265 39.24),2.107142857142857,0.4745762711864407,11.8,0.0,0.06250688153072693,6.751736636156671,-0.3302246695254199,-0.2042646668926003,-0.09642579988882288,-0.5188617813999451,-0.3888599826470515,-0.4430315468618306,-0.17042508492675504,0.4745762711864407,0.0847457627118644,0.0,-0.33022466952541996,1.7524794586847086,-0.0964257998888229,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5188617813999451,-0.4430315468618306,6.7517366361566715,0.06250688153072692,6.751736636156671,-0.38885998264705146
-77.265,39.245,445,79,13,4,0,POINT (-77.265 39.245),34.23076923076923,0.029213483146067417,111.25,0.0,-0.09557328793601425,-0.20175674750468053,-0.22042585825198274,-0.2042646668926003,-0.12565889545769912,-0.18060929810291199,0.021829777834906486,-0.20028238207030646,-0.17042508492675504,0.029213483146067417,0.008988764044943821,0.0,-0.22042585825198277,-0.19050012212386627,-0.12565889545769915,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.180609298102912,-0.2002823820703065,-0.20175674750468053,-0.09557328793601426,-0.20175674750468053,0.021829777834906514
-77.265,39.29,34,10,1,0,0,POINT (-77.265 39.29),34.0,0.029411764705882353,0.0,0.0,-0.2220374235094072,-0.1986609578444312,-0.34883463753786687,-0.2042646668926003,-0.242591277733204,-0.18303923127634492,-0.43758938610292986,-0.45875364302708477,-0.17042508492675504,0.029411764705882353,0.0,0.0,-0.3488346375378669,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.18303923127634494,-0.45875364302708477,-0.1986609578444312,-0.2220374235094072,-0.1986609578444312,-0.4375893861029298
-77.26,39.07,32,6,14,0,0,POINT (-77.26000000000001 39.07),2.2857142857142856,0.4375,0.0,0.0,-0.08503460997156483,6.172861136656298,-0.35627862474284566,-0.2042646668926003,-0.242591277733204,-0.5169814759681219,-0.43758938610292986,-0.4600114107203051,-0.17042508492675504,0.4375,0.0,0.0,-0.3562786247428457,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5169814759681219,-0.4600114107203051,6.172861136656299,-0.08503460997156484,6.172861136656298,-0.4375893861029298
-77.26,39.075,37,4,0,0,0,POINT (-77.26000000000001 39.075),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.36000061834533503,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.45686699148725424,-0.17042508492675504,0.0,0.0,0.0,-0.3600006183453351,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.45686699148725424,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-77.26,39.12,395,78,8,7,0,POINT (-77.26000000000001 39.12),49.375,0.020253164556962026,56.42857142857143,0.0,-0.1482666777582613,-0.3416550903792406,-0.22228685505322743,-0.2042646668926003,-0.03795960875107045,-0.021144933596378677,-0.20456136715532747,-0.23172657440081476,-0.17042508492675504,0.020253164556962026,0.017721518987341773,0.0,-0.22228685505322746,0.03347343590851256,-0.037959608751070455,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.02114493359637869,-0.2317265744008148,-0.34165509037924063,-0.1482666777582613,-0.3416550903792406,-0.20456136715532744
-77.26,39.125,58,24,0,0,0,POINT (-77.26000000000001 39.125),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.3227806823204411,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.44366043070844075,-0.17042508492675504,0.0,0.0,0.0,-0.32278068232044116,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.44366043070844075,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-77.26,39.14,43,7,1,0,0,POINT (-77.26000000000001 39.14),43.0,0.023255813953488372,0.0,0.0,-0.2220374235094072,-0.29477442752891736,-0.354417627941601,-0.2042646668926003,-0.242591277733204,-0.08827183751246223,-0.43758938610292986,-0.4530936884075933,-0.17042508492675504,0.023255813953488372,0.0,0.0,-0.35441762794160103,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.08827183751246225,-0.4530936884075933,-0.2947744275289174,-0.2220374235094072,-0.29477442752891736,-0.4375893861029298
-77.26,39.155,190,46,28,19,0,POINT (-77.26000000000001 39.155),6.785714285714286,0.14736842105263157,10.0,0.0,0.06250688153072693,1.6430080174081265,-0.28183875269305775,-0.2042646668926003,0.3128375380754442,-0.4695977790861806,-0.39629328147930415,-0.36064776295589884,-0.17042508492675504,0.14736842105263157,0.1,0.0,-0.2818387526930578,2.1437129036891505,0.31283753807544423,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.4695977790861806,-0.36064776295589884,1.6430080174081267,0.06250688153072692,1.6430080174081265,-0.3962932814793041
-77.26,39.165,278,52,0,1,0,POINT (-77.26000000000001 39.165),0.0,0.0,278.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.2706727718855896,-0.2042646668926003,-0.21335818216432778,-0.5410493854954572,0.7104423224338657,-0.3053059844542042,-0.17042508492675504,0.0,0.0035971223021582736,0.0,-0.27067277188558964,-0.3287823930375604,-0.2133581821643278,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.3053059844542042,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,0.7104423224338657
-77.26,39.17,716,218,6,0,0,POINT (-77.26000000000001 39.17),119.33333333333333,0.008379888268156424,0.0,0.0,-0.16934403368716014,-0.5270337307453697,0.03825269712103022,-0.2042646668926003,-0.242591277733204,0.7154960577441721,-0.43758938610292986,-0.029854859638951417,-0.17042508492675504,0.008379888268156424,0.0,0.0,0.03825269712103024,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.7154960577441721,-0.02985485963895143,-0.5270337307453699,-0.16934403368716014,-0.5270337307453697,-0.4375893861029298
-77.26,39.175,1518,350,48,11,1,POINT (-77.26000000000001 39.175),31.625,0.03162055335968379,138.0,1518.0,0.2732804408197152,-0.1641749215105598,0.2839042748853303,1.3127008740009753,0.07897277352443444,-0.20804729351959173,0.13229685770310534,0.47450998534240185,2.0823324294578627,0.03162055335968379,0.007246376811594203,0.0006587615283267457,0.2839042748853304,-0.23518804371305804,0.07897277352443445,0.1720847896933856,1.3127008740009756,2.0823324294578627,-0.20804729351959175,0.47450998534240185,-0.1641749215105598,0.2732804408197152,-0.1641749215105598,0.13229685770310537
-77.26,39.18,3786,1086,89,50,1,POINT (-77.26000000000001 39.18),42.53932584269663,0.023507659799260432,75.72,3786.0,0.7053662373621412,-0.2908423333591641,1.6535979206014277,1.3127008740009753,1.219063500710607,-0.0931226029860193,-0.12489528189283577,1.9008185494542589,5.448112431186659,0.023507659799260432,0.013206550449022716,0.0002641310089804543,1.653597920601428,-0.08232433634111047,1.2190635007106072,0.026442404178925898,1.3127008740009756,5.448112431186659,-0.09312260298601932,1.9008185494542589,-0.29084233335916415,0.7053662373621412,-0.2908423333591641,-0.12489528189283575
-77.26,39.185,2517,714,72,34,3,POINT (-77.26000000000001 39.185),34.958333333333336,0.028605482717520857,74.02941176470588,839.0,0.5262087119665011,-0.21124951850102724,0.9613071105384002,4.346631955788127,0.7513339716085875,-0.17294825879222775,-0.13187675275685343,1.1027649481059578,1.0746760709155996,0.028605482717520857,0.013508144616607072,0.0011918951132300357,0.9613071105384003,-0.0745891921350447,0.7513339716085876,0.36884313274250785,4.346631955788128,1.0746760709155996,-0.17294825879222778,1.1027649481059578,-0.21124951850102724,0.5262087119665011,-0.21124951850102724,-0.1318767527568534
-77.26,39.19,514,133,20,2,0,POINT (-77.26000000000001 39.19),25.7,0.038910505836575876,257.0,0.0,-0.021802542184868358,-0.05035617042379512,-0.11993203098476907,-0.2042646668926003,-0.18412508659545154,-0.27043582774748115,0.6237205027242517,-0.15688939665420498,-0.17042508492675504,0.038910505836575876,0.0038910505836575876,0.0,-0.11993203098476907,-0.32124385984294096,-0.18412508659545157,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.27043582774748115,-0.156889396654205,-0.05035617042379511,-0.021802542184868365,-0.05035617042379512,0.6237205027242517
-77.26,39.195,610,219,8,4,0,POINT (-77.26000000000001 39.195),76.25,0.013114754098360656,152.5,0.0,-0.1482666777582613,-0.4531078009035062,0.04011369392227492,-0.2042646668926003,-0.12565889545769912,0.2618410338929932,0.19217620940736266,-0.09651654737962903,-0.17042508492675504,0.013114754098360656,0.006557377049180328,0.0,0.040113693922274936,-0.25285918292275683,-0.12565889545769915,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.2618410338929932,-0.09651654737962904,-0.4531078009035063,-0.1482666777582613,-0.4531078009035062,0.19217620940736269
-77.26,39.2,1701,478,53,28,0,POINT (-77.26000000000001 39.2),32.094339622641506,0.03115814226925338,60.75,0.0,0.3259738306419622,-0.1713945917303987,0.5221118654446516,-0.2042646668926003,0.5759353981953302,-0.2031052832053851,-0.1867155505144035,0.5895957292720623,-0.17042508492675504,0.03115814226925338,0.01646090534979424,0.0,0.5221118654446517,0.0011418150662894466,0.5759353981953304,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.20310528320538512,0.5895957292720623,-0.1713945917303987,0.3259738306419622,-0.1713945917303987,-0.18671555051440347
-77.26,39.205,254,80,5,0,0,POINT (-77.26000000000001 39.205),50.8,0.01968503937007874,0.0,0.0,-0.17988271165160954,-0.35052528527241195,-0.21856486145073803,-0.2042646668926003,-0.242591277733204,-0.006140096250430617,-0.43758938610292986,-0.32039919677284817,-0.17042508492675504,0.01968503937007874,0.0,0.0,-0.21856486145073806,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.0061400962504306305,-0.32039919677284817,-0.350525285272412,-0.17988271165160954,-0.35052528527241195,-0.4375893861029298
-77.26,39.215,42,9,0,0,0,POINT (-77.26000000000001 39.215),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.35069563433911155,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.4537225722542034,-0.17042508492675504,0.0,0.0,0.0,-0.3506956343391116,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.4537225722542034,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-77.26,39.22,382,109,11,5,0,POINT (-77.26000000000001 39.22),34.72727272727273,0.028795811518324606,76.4,0.0,-0.11665064386491307,-0.2082778960560261,-0.16459595421464182,-0.2042646668926003,-0.09642579988882288,-0.17538126006310187,-0.12208714677842919,-0.2399020644067469,-0.17042508492675504,0.028795811518324606,0.013089005235602094,0.0,-0.16459595421464185,-0.0853390802395878,-0.0964257998888229,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.1753812600631019,-0.23990206440674694,-0.2082778960560261,-0.11665064386491308,-0.2082778960560261,-0.12208714677842916
-77.26,39.225,315,56,3,4,0,POINT (-77.26000000000001 39.225),105.0,0.009523809523809525,78.75,0.0,-0.20096006758050836,-0.5091735747192844,-0.2632287846806108,-0.2042646668926003,-0.12565889545769912,0.5645702084165073,-0.11238256219187717,-0.2820372821296281,-0.17042508492675504,0.009523809523809525,0.012698412698412698,0.0,-0.26322878468061084,-0.09535681242974373,-0.12565889545769915,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.5645702084165073,-0.2820372821296281,-0.5091735747192845,-0.20096006758050836,-0.5091735747192844,-0.11238256219187714
-77.26,39.23,186,16,5,3,0,POINT (-77.26000000000001 39.23),37.2,0.026881720430107527,62.0,0.0,-0.17988271165160954,-0.2381627900684016,-0.3376686567303987,-0.2042646668926003,-0.15489199102657533,-0.14934415793807548,-0.18155353743645028,-0.3631632983423395,-0.17042508492675504,0.026881720430107527,0.016129032258064516,0.0,-0.33766865673039875,-0.007369908629177233,-0.15489199102657536,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.1493441579380755,-0.3631632983423395,-0.2381627900684016,-0.17988271165160954,-0.2381627900684016,-0.18155353743645025
-77.26,39.235,201,13,8,0,0,POINT (-77.26000000000001 39.235),25.125,0.03980099502487562,0.0,0.0,-0.1482666777582613,-0.03645287440234368,-0.34325164713413275,-0.2042646668926003,-0.242591277733204,-0.27649041123795143,-0.43758938610292986,-0.353730040643187,-0.17042508492675504,0.03980099502487562,0.0,0.0,-0.3432516471341328,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.27649041123795143,-0.353730040643187,-0.03645287440234367,-0.1482666777582613,-0.03645287440234368,-0.4375893861029298
-77.26,39.24,188,11,3,0,0,POINT (-77.26000000000001 39.24),62.666666666666664,0.015957446808510637,0.0,0.0,-0.20096006758050836,-0.408724557663125,-0.3469736407366222,-0.2042646668926003,-0.242591277733204,0.11881246737898506,-0.43758938610292986,-0.3619055306491192,-0.17042508492675504,0.015957446808510637,0.0,0.0,-0.34697364073662224,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.11881246737898504,-0.3619055306491192,-0.40872455766312504,-0.20096006758050836,-0.408724557663125,-0.4375893861029298
-77.26,39.245,32,2,2,0,0,POINT (-77.26000000000001 39.245),16.0,0.0625,0.0,0.0,-0.2114987455449578,0.317948941709682,-0.36372261194782446,-0.2042646668926003,-0.242591277733204,-0.3725740188041103,-0.43758938610292986,-0.4600114107203051,-0.17042508492675504,0.0625,0.0,0.0,-0.3637226119478245,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.3725740188041103,-0.4600114107203051,0.3179489417096821,-0.2114987455449578,0.317948941709682,-0.4375893861029298
-77.26,39.3,89,2,0,0,0,POINT (-77.26000000000001 39.3),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.36372261194782446,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.42416503146352563,-0.17042508492675504,0.0,0.0,0.0,-0.3637226119478245,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.42416503146352563,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-77.255,39.08,42,4,8,0,0,POINT (-77.255 39.08),5.25,0.19047619047619047,0.0,0.0,-0.1482666777582613,2.3160538971279716,-0.36000061834533503,-0.2042646668926003,-0.242591277733204,-0.485768405799859,-0.43758938610292986,-0.4537225722542034,-0.17042508492675504,0.19047619047619047,0.0,0.0,-0.3600006183453351,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.485768405799859,-0.4537225722542034,2.316053897127972,-0.1482666777582613,2.3160538971279716,-0.4375893861029298
-77.255,39.105,57,4,0,0,0,POINT (-77.255 39.105),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.36000061834533503,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.44428931455505094,-0.17042508492675504,0.0,0.0,0.0,-0.3600006183453351,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.44428931455505094,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
